"V1","V2","V3"
1.04470192849463,0.9863519782461,0.99867644463604
1.12483464780783,0.878574306449744,1.01205642978752
1.12888922279742,0.876783618782852,0.990833844151571
1.09227459259796,0.906395091171709,1.02763547672467
1.04323436876499,0.940765460607402,0.996190421460275
1.03054322147699,0.97050820170336,0.983344850469988
1.00706864302925,0.978780708433856,0.987073829230112
0.888009981015919,1.09556546963606,0.982458121343373
1.11087716135798,0.893070611904775,0.995209801521033
1.00308329260723,0.998869877674471,0.987972190774918
1.06437789533715,0.96054234748256,1.01339363924614
0.912215877139635,1.10229623736496,1.00684332646281
1.0613104454313,0.942127789452749,1.00718832493307
1.14882214434451,0.855917425751979,0.99483162851645
1.06363290746477,0.944736689539669,1.00509633524187
1.05587587795582,0.963990115751255,1.00454438261208
1.07194024912281,0.916411088499497,1.00925666677034
0.856568022786272,1.1334848998299,0.977787312281578
1.06571101563158,0.920256315156463,1.02252834212992
1.01699431251462,0.975944930945975,0.991193981244032
1.05607528399335,0.95788206456572,0.997694140603036
0.711575684799974,1.31018586882739,0.99925567653876
0.984269141425966,1.01243095995764,1.0015817011779
1.15129538498391,0.86853330150734,0.988515332716615
0.777808867785851,1.2300282787945,1.00059475732317
1.05728771453617,0.952507215659024,1.00589248107597
1.0651484776852,0.91672537634752,0.998692616388783
1.14900689681791,0.835551475081683,1.01757778341481
0.860861722603205,1.1265203322655,0.997717364941332
1.0531524200049,0.961718086654489,1.01157506814174
1.06648792940469,0.951613781765023,0.99089765048303
1.13299037338003,0.869633912112355,1.01115570808497
0.89521046605338,1.11542052768768,0.995044935159864
0.876670473939917,1.13170013745455,1.00609235456918
0.960072434754274,1.06265176398161,0.984288552319986
0.982902901405847,1.01476328082602,0.970258568382042
1.03998931270295,0.957417078143766,0.988153621989772
1.1100010685117,0.92757166333718,0.992940840909113
0.979275964307989,1.01675827019017,0.997606432987208
1.07433354016632,0.928082925789022,1.02643400946962
0.841271020664399,1.16863749328309,1.01817453210998
0.859760296053603,1.13296825859004,0.976964904165127
0.89891302832752,1.10860070764218,0.992684856890404
0.945931162689183,1.05139745540862,1.00022510019934
0.840948525032047,1.14770613473858,0.992398125513608
1.01084273816164,1.01277983939264,0.99145745911274
0.779065882471867,1.22197695925504,1.00329729064454
1.0223983761485,0.986647603944576,0.98300959492817
0.976057906723044,0.992064701002708,1.00869309512302
1.01683161569831,0.961018153724663,0.99579343250305
0.936888918367073,1.05184907583142,1.01151886664948
0.974414740540348,1.0377812621197,0.986254893489616
0.973842638196971,1.03517194661041,1.01979995690061
1.12709857300606,0.865452414922352,1.01501200281269
0.974273517606144,1.03306435700443,1.02333332755959
1.01116041167933,0.971402664911958,0.989415525830424
1.04027205569212,0.965769603786488,1.00086018098302
0.965614361992878,1.02286897696877,1.0106614761109
0.93505017045688,1.07590470318715,0.998763047860125
1.01468718506413,0.972249637403769,1.00056396936845
0.919988875632762,1.1062962459745,0.995019354581568
1.00409165802433,0.984209207440054,1.00736534951721
0.935985066998882,1.0554136573322,1.00033413902142
1.03024638421289,0.975658516478471,1.01410296473
0.983503083627969,1.01165871027655,0.996353272072078
0.978319926923807,1.04915055411039,0.997191781131515
0.938409394301544,1.05403453316103,0.983464765694773
1.21740937955405,0.790121702526782,0.987094454971542
0.876472260602497,1.13971614643829,0.979152590337792
0.97954849411977,1.03672889373876,1.00143590401082
