"V1","V2","V3"
0.949307574920417,1.02454628331494,0.990238235880102
0.933847579084774,1.07427601007323,1.00108295264504
1.03799750628901,0.964095942000896,1.01011998041843
1.07450197805753,0.923936128693382,0.98961219052049
1.06954655644483,0.954392534082077,0.988091111436814
0.976107579567716,1.02115463704373,1.00377982455639
0.986493975782394,1.01875734265921,1.02386975981529
0.968642928802256,1.02471175161888,0.989660663692431
0.986167236590466,1.02589248696121,0.996139021876044
0.989114109258946,1.01942908820819,1.01649918846508
1.00955055232497,1.02378551414769,0.995490254625012
0.992504191190916,1.00931152293887,1.01364759117741
0.960570174530551,1.04236626566473,0.999130580955055
1.03897417329541,0.972860837947056,1.02945336140774
1.01294724751445,0.976874986389186,0.988006497898347
0.978974910752669,1.03580024003313,1.00870196332264
1.04002937646763,0.977589087528258,0.997173213722543
1.00746244593188,1.00124734397119,1.01093464128539
0.980857005036678,1.01834111298914,1.01228356323733
0.965832312561749,1.02255923620526,0.999529354219135
0.993907435946496,0.994025846197868,0.994020552472747
1.04639880909559,0.940100797406132,0.994321611704556
1.0093515546599,0.98700385528973,0.998072752435122
0.978578269703588,1.00104906182616,0.985115529194891
0.912517229755619,1.06549261123575,1.00196761271898
0.954918739959642,1.06520319175638,0.99879637062706
1.05699762881083,0.928635954954815,1.01182954425027
0.99615493513983,1.0311443044932,1.01499241314203
0.991630116724607,1.00847162527608,1.00877354800479
0.99055768655514,1.01553266430007,0.993402281513355
0.988155016500843,1.03499091082799,1.00024903287277
1.00745141274233,0.981690394616311,0.987786259611484
1.0209653157422,0.961030117064836,1.01051365419159
1.0012720430755,1.01178241247365,1.01154835628306
1.00643278105746,0.98587185315242,1.00416622955165
1.01152779066736,1.02700604705348,0.992130168729166
0.991808045765758,0.945684806499073,1.01500384573143
1.03754660976258,0.964773185148913,0.987288435814881
0.976864555714609,1.03050987980167,1.00790814126642
0.969022949999049,1.01876810699314,1.00152590967677
1.04301988448176,0.965471195227519,1.01215323231366
1.02081760131367,0.9838062891948,1.00921412416421
1.02821137000596,0.953128530643679,0.998002573743749
0.965677977912467,1.04217872165037,1.02296169121134
1.00184971028267,0.98769493862528,1.01521848747834
0.956686863473688,1.04878151877042,1.00877560733723
1.01952437695039,0.961906607038992,1.00844760318361
1.04737601655676,0.990086126533176,1.00450627481881
0.992094868690634,1.03301245482666,1.00197705165921
0.98913090591428,1.01384599244954,1.00061591691089
1.02845068077821,0.979587528969189,1.0028745514504
0.972561137313019,1.04018476477345,0.993811174071121
0.995153761279846,1.02831514901682,0.99318614007283
1.01422367119868,0.974669142100956,0.991757681121326
0.998622617349111,0.980876989644948,1.00815282465456
1.03270081935465,0.988163779218435,0.989245391805321
1.03549740838029,0.986576704565128,0.997870524785101
1.03024230675695,0.950929880678821,0.999906956366665
0.989039798919152,0.992369183466456,1.0047840481651
0.953730379894397,1.03365823660916,1.0184301566209
0.962824361311724,1.02851119300434,1.02131452569843
1.01974850630643,0.971949618020064,1.01665151814503
1.02562102259121,0.94407109963323,1.01559624531384
0.942314365024129,1.06419870838091,1.0136483865278
1.00260227866761,1.00380897177972,0.981828252188594
1.02311935212415,0.980165271248672,0.994005108219083
0.938668524946545,1.02130780776411,1.00300516750478
1.04444460723564,0.972120587697875,0.977528690794261
0.973023357554302,1.03913315223911,0.999550714716379
1.0201597977822,0.986206218298503,0.989968185601593
1.00881685785013,1.02486061460594,0.998403915774363
1.00850370181332,1.0022027223846,1.00924717997524
0.962170186510634,1.03740230720177,0.991299725674965
0.964884673487779,1.01775659920267,1.00599301503117
0.997098196366756,0.994207928479771,0.985162583672129
1.03705155388482,0.971651204323107,1.00226721376969
1.01873486612176,0.979730956623252,0.990039988956021
0.989681279493492,1.02085138328339,0.996929570513155
0.97708031034922,1.01953008844851,1.00070186907625
1.03650052736058,0.96751059237971,0.99725338967789
0.968151375363371,1.03556884489105,0.979849486881433
0.9841156389159,1.0030294050746,0.986651152728451
1.02701832377121,0.976139076436929,0.998008681892867
0.974298262615136,1.0287187434516,0.998086254833195
0.996701932681923,1.00541812492399,1.01219586616619
1.03288786793521,0.934860306483556,1.00387701478926
0.997571289002847,1.02021683172332,0.985317534581218
0.990766783401441,1.02774529458231,0.981373573077524
0.974738921309077,1.04503929452245,0.999331532349049
0.99993313639229,1.00274234694383,1.01142959429545
0.994965189464245,0.966609483277181,1.00996090372598
0.964947643966958,1.00775279168432,0.994373646653737
1.02564511919923,0.960078485074739,0.997063438452031
1.0138946935112,0.973547925330458,1.00341196400611
1.01223033465032,0.974386020435315,0.998822058539539
1.03915016418721,0.965147645326872,1.00336247147984
0.959238842597177,1.05941913743788,1.00077092919738
0.991811800059719,0.9996482504526,1.01364532646124
0.968129081102171,1.01600637943087,1.03098685004203
0.981237724280279,1.00236284531823,0.995735845979747
1.00130089977649,0.997533096969285,1.00369920041369
0.981921852545768,1.01290302495205,1.00751965215468
0.988168410667476,1.00278340914431,1.00861234384265
1.02127018442116,1.0076186388366,1.00556450978305
1.07840630999693,0.948356179897957,0.999852194991276
1.0381296390953,0.977500437812665,1.00248301230609
1.04827933242242,0.963529850831322,1.0025602356274
0.981022105610944,1.00675004008264,1.00084096553494
1.00254098839715,0.992240945889129,0.984943170186647
0.971737651432775,1.01809595464642,0.99506765537221
1.04213271335546,0.967550241140391,1.00703208650514
1.0380716759175,0.971848539808895,1.01293044661856
0.965897767571617,1.02718368788333,0.995363042418459
0.964620397913334,1.05103522739547,0.985724690835633
1.1130371760938,0.894207344360658,1.01028810780802
0.993190433896479,1.00438875366025,0.997610948385535
1.04490607238841,0.980446444759576,1.00159297912154
0.977923375765077,1.0230384025886,1.00674782101426
0.983254911805254,1.02558510591562,1.01140377822307
1.00856938970367,1.01997924830096,0.994543527250053
0.99569667076308,0.999058990781094,0.98881481206032
0.943937241211174,1.02414468311877,1.00379003750965
1.03992156443075,0.972641290102378,0.99967041274628
1.02851764467167,0.966474321330944,1.00153082719316
0.939043519015116,1.07003155896516,0.993199401194715
0.999094770428987,0.996313882596516,0.990951741531368
0.948433308442503,1.04733550589907,0.97148475394741
1.00517525719414,0.992299664089667,0.992217840558147
1.02602877279605,0.991497726247887,0.996615380624006
0.989987389296165,1.00961154804126,1.00780471028904
0.932940603822057,1.08470425120213,1.00493057866301
1.00934896684517,0.966881684701391,0.997643547513633
0.993224737214468,0.99944580737319,1.01918453880194
0.990996712692921,0.991570692350279,1.00475335387998
1.02261606861573,0.962676535836745,0.994728071898837
0.96474231160865,1.03729630894688,0.999011453296099
1.03612796624272,0.972662647777524,0.995511392797782
1.00844527067735,1.01595224348989,1.00518193839424
1.01524838779191,0.993699290619907,1.01218985916284
0.992863358018729,1.00699855440356,0.996076785809366
0.99715049007106,1.01791978173904,0.97957659193066
0.992765797736468,0.995357596439323,0.995214314376276
1.00640443028194,0.99646502266912,0.989699919728414
0.961029511777916,1.02027083777752,0.991838130627913
1.00494086874834,1.01620647005677,0.999317400420333
1.05913887764104,0.967839176583792,1.0128038904611
0.939279189077957,1.06829379954179,0.993681576298395
0.983881221972836,1.02910684568046,0.98949916865963
0.96466413765271,1.03996316081246,1.00604991500826
1.04140224885245,0.957415880869833,0.992678362786417
0.996690285717523,1.00511645505386,1.03028948236039
1.01639780743665,0.990837808312498,0.992154800985883
1.0203789837564,0.996691643264029,0.999964340223624
0.964114772633882,1.01018978468342,1.01679648764467
0.982487189790337,1.03073010980227,0.99429216922309
0.99984143047359,0.991677901126518,0.993056230721748
0.981509737265094,1.0241798262057,0.998865583003518
0.996051320074592,1.0094841543791,0.987192922035747
0.975496678437231,1.00681421964829,1.01446691378709
1.01147406084387,0.955632306628218,1.00066737358871
0.962653915267757,1.04870068752999,0.993231575031841
0.970833098163633,1.0069916744995,0.998246946291718
1.03813853653424,0.968409560389777,1.00883836796224
0.999063494129488,1.00427027201464,0.994050233485158
0.937038423489239,1.06115644418309,0.986317869638539
0.995132645783993,0.976582498377792,1.00574843866407
1.0006151736808,0.979040540142758,1.01409483881942
1.04344367486458,0.94963723038165,1.00342032401091
1.02059977510091,0.972879621753433,1.01770350871666
1.01211897956659,0.99919998329282,0.996028909568066
0.997739148059809,0.996697390327831,1.00357244186114
1.02971229842074,0.965904572573314,1.01072789795689
1.05707830327147,0.949508369107645,0.997441559983204
1.01329841498541,1.00209639485561,0.99833557933002
1.05497120889627,0.96060379268648,0.998799340451805
0.992314623881801,1.02475102692609,0.993613652332719
0.987415242068191,0.987682234598047,1.01121490784402
1.01028575138449,0.99665101149274,1.0030862338266
0.95831334102058,1.04185062853693,0.986625932763296
1.01282355914697,1.00126758908847,1.00477638323718
1.00590868491713,1.00700418262256,0.992423127680009
1.02949594762466,0.953940743027038,0.984320267594633
0.972361066101161,1.01455611167458,0.988958680961543
0.995147661844746,0.993726116216773,0.993351638966215
1.00677585804099,0.965611031544113,1.00416618223217
0.999674689925706,0.995140188234468,1.00460459884979
0.970292380668799,1.02227916009374,0.991617915049973
0.981293266506477,1.01754817267117,1.01117449737582
0.963230018820473,1.01789103243069,1.00071442341546
1.02663257884318,0.979377949872485,0.99210299469828
0.961392574442511,1.01900981850896,1.00556646118949
0.983865710464951,1.01066147122532,1.00255613399324
