"V1","V2","V3"
6.15577196389354e-139,2.4126977519194e-70,2.78876390952247e-132
4.69101985570756e-124,3.45560950870345e-76,2.00153034447208e-131
3.54264400263989e-130,1.48447681154921e-68,1.53968868945814e-130
4.59232898878702e-121,1.56148995933654e-66,1.40627604981706e-125
1.84489306215749e-106,6.14533673975542e-68,3.85419137751245e-134
3.12628768240378e-112,1.78088556557677e-67,2.41909213853489e-133
1.37677547650496e-84,3.61529083160675e-50,2.71424472915408e-120
3.76278661346942e-66,9.53976966012472e-50,4.96726215518576e-128
9.41765113030768e-51,2.28102870272186e-39,3.35898194227606e-124
9.40465966774459e-38,1.11159804920481e-33,2.8307933801484e-137
5.53248553938445e-30,6.17965384958921e-23,5.79595064668967e-135
3.33410265698364e-20,6.3292718158159e-17,2.81990013916864e-140
1.48834837705408e-12,4.46656461043899e-11,3.85813638127804e-135
0.00165994800537634,0.00137188233307263,1.82179484009874e-129
