"V1","V2","V3"
0.0265228157096874,0.026853575282348,0.00827792584868289
0.0267461438560825,0.0270796884996448,0.0083476278688612
0.0261747268384865,0.0265011454796433,0.0081692852768789
0.0262219078381741,0.0265489148620827,0.00818401074272517
0.0262428257794753,0.0265700936659334,0.00819053935450207
0.027062844509409,0.0274003386496576,0.00844647199435534
0.0257958156426156,0.0261175089745671,0.00805102487734259
0.026484003230695,0.0268142787823865,0.00826581224707215
0.026228964047214,0.0265560590673864,0.00818621302682067
0.0257947686247393,0.026116448899586,0.00805069809694202
0.0266755081684817,0.0270081719315938,0.00832558205778932
0.0262490172627351,0.0265763623616724,0.00819247175262597
0.0263933744715999,0.0267225198141176,0.00823752648149736
0.0263458517830941,0.026674404481742,0.00822269437257322
0.0266287506224962,0.0269608312836444,0.00831098875431919
0.0265026720841727,0.0268331804505874,0.00827163890539001
0.0260484918783146,0.0263733362740391,0.00812988660777632
0.0265996303329434,0.0269313478420555,0.00830190014169794
0.0267249459400494,0.0270582262295656,0.00834101187533362
0.0262591499554193,0.0265866214166984,0.00819563422525352
0.0266859750089571,0.0270187693014866,0.0083288488198961
0.0261956416587451,0.0265223211235296,0.00817581291456013
0.0264366332658985,0.0267663180783002,0.00825102780411056
0.0265185098870741,0.0268492157628701,0.0082765819762713
0.0267049020018309,0.0270379323282771,0.0083347560450287
0.0266454155331974,0.0269777040183867,0.00831618997038047
0.0264733954777398,0.0268035387427286,0.00826250150535657
0.0265297692609033,0.026860615549607,0.00828009609267134
0.0259351288709348,0.0262585595442142,0.00809450535039605
0.0265444151743386,0.0268754441086604,0.00828466716788185
0.0263067531900575,0.0266348182996776,0.00821049147309649
0.0263689863198037,0.0266978275236223,0.00822991479673639
0.0264504902293249,0.0267803478485414,0.00825535264341071
0.0262552253659453,0.0265826478846252,0.00819440933793357
0.0268267594518065,0.0271613094328218,0.00837278846760589
0.0259683802473339,0.026292225590427,0.00810488329937445
0.0262783116322834,0.026606022054166,0.00820161469663157
0.0260476657958905,0.0263724998897424,0.00812962878262207
0.0267228207352998,0.0270560745219054,0.00834034858650626
0.0265562320554944,0.0268874083552621,0.008288355285578
0.0261518290147746,0.0264779621027507,0.00816213873222623
0.0263681035214137,0.0266969337160687,0.00822963927019758
0.0264896334059501,0.0268199791701854,0.00826756945768608
0.0266008846144034,0.026932617765354,0.00830229161027476
0.0263338889976263,0.0266622925112912,0.00821896071728827
0.0267109872695996,0.0270440934839376,0.00833665529267686
0.0263313102921349,0.026659681647392,0.00821815588822801
0.026834040582057,0.0271686813642738,0.00837506095092624
0.0266704187013082,0.0270030189949151,0.0083239936053289
0.0262515286024407,0.0265789050196836,0.00819325555643064
0.0263740857455532,0.0267029905430679,0.00823150635732661
0.0260328611340099,0.0263575106025305,0.00812500816109364
0.0264367782115082,0.0267664648314914,0.00825107304248279
0.0265999245350775,0.0269316457131128,0.00830199196390405
0.0262492719348258,0.0265766202097167,0.00819255123727441
0.0265667388393987,0.0268980461667085,0.00829163451426246
0.0263053292242408,0.0266333765759302,0.0082100470450399
0.0259337060831421,0.0262571190131816,0.00809406129000763
0.0264550057884844,0.0267849197201391,0.00825676197582462
0.0262372190851477,0.0265644170518869,0.00818878947242287
0.0262724140597592,0.0266000509344518,0.00819977402976661
0.026378628278631,0.026707589724969,0.00823292410845813
0.0264047815617438,0.0267340691593035,0.00824108670102284
0.0263350567821694,0.0266634748589908,0.00821932518967163
0.0263206943197871,0.0266489332858395,0.00821484258119196
0.0267392617934957,0.0270727206125324,0.0083454799368919
0.0266628522314749,0.0269953581654801,0.00832163206585655
0.0262368466468839,0.0265640399690362,0.00818867323226328
0.0262600366233452,0.026587519142044,0.0081959109594971
0.0265875511716423,0.0269191180444767,0.008298130164835
0.0264734086308324,0.0268035520598503,0.00826250561051368
0.0266533060132505,0.0269856928986941,0.00831865263533675
0.0262235371688094,0.0265505645117034,0.00818451926634235
0.0265803703421806,0.0269118476646404,0.00829588898597728
0.0264033410331814,0.0267326106662603,0.00824063710363646
0.0266673205170538,0.0269998821739598,0.00832302664390956
0.0260342673236547,0.0263589343284237,0.00812544704110307
0.0262246246128322,0.0265516655169756,0.0081848586639796
