"V1","V2","V3"
0.0195190282394788,0.020098287674668,0.0105604641680381
0.0200567924761331,0.0206520109541685,0.0108514130760659
0.0200600402745916,0.0206553551364161,0.010853170246496
0.0198164311886297,0.0204045165480522,0.0107213693703588
0.0196013144792379,0.0201830158946416,0.0106049838478007
0.0200930829137412,0.0206893783705141,0.0108710474482949
0.0202927688310711,0.0208949902975956,0.0109790843827648
0.0197145046405974,0.0202995651611847,0.0106662236097676
0.0200565996053265,0.0206518123596018,0.0108513087263402
0.0197054143506887,0.0202902051018933,0.0106613054509494
0.0195883525623986,0.0201696693114892,0.0105979710059393
0.0200643479051277,0.0206597906030105,0.0108555008224533
0.020003801280184,0.0205974471568655,0.0108227430204066
0.0198012198691961,0.0203888538075644,0.0107131395244947
0.0193954529259738,0.019971045059419,0.0104936056823434
0.0201407434059647,0.0207384532666448,0.0108968334102896
0.019950834999758,0.020542909014495,0.0107940864449003
0.0197949024292713,0.0203823488871649,0.0107097215726817
0.0198085926275377,0.0203964453646998,0.0107171284397897
0.0195979837596187,0.0201795863304107,0.0106031818141768
0.0194399840726238,0.0200168977414723,0.0105176985609842
0.0197645641212384,0.0203511102396805,0.0106933075068292
0.0201399215847124,0.0207376070564881,0.0108963887767874
0.0197926375118894,0.0203800167546149,0.0107084961746465
0.0196553654501167,0.0202386709174475,0.0106342272780683
0.0197497120341023,0.0203358173923027,0.0106852720179669
0.0199910651983879,0.0205843331107846,0.0108158523630542
0.0197027504089437,0.0202874621032726,0.0106598641670393
0.0198970148484727,0.0204874916612356,0.0107649678959544
0.0198031421249813,0.0203908331094683,0.0107141795308461
0.0197632864625455,0.0203497946643535,0.0106926162496272
0.0200983736052001,0.0206948260719895,0.01087390989395
0.019951880561733,0.0205439856052503,0.0107946521298123
0.0201365218029383,0.0207341063805688,0.0108945493781675
0.0195314678884626,0.0201110964908027,0.0105671944450654
0.0195633135231639,0.0201438871973664,0.0105844240263768
0.0196712399234628,0.0202550164920365,0.0106428159129584
0.020005787589548,0.020599492413244,0.0108238176819424
0.0199095281840868,0.0205003763507733,0.0107717380399777
0.0195400811926025,0.020119965408984,0.0105718545382126
0.0199381197005205,0.0205298163677295,0.0107872070316254
0.0196085629720361,0.0201904794984481,0.0106089055311719
0.0198180486350723,0.0204061819948923,0.0107222444643948
0.0198103327577233,0.0203982371361256,0.0107180699099411
0.0199446116122955,0.02053650093772,0.0107907193786973
0.0198088038023163,0.020396662806439,0.0107172426925924
0.019847243044683,0.0204362427968773,0.0107380396419425
0.0196058222365799,0.0201876574271357,0.0106074226992283
0.0195406707531168,0.0201205724656813,0.0105721735106845
0.019340204369884,0.0199141569110809,0.0104637143173757
0.020060615455115,0.0206559473863725,0.0108534814388992
0.0198512617056033,0.0204403807182047,0.0107402138754203
0.0194945656998174,0.0200730991686965,0.0105472290945301
0.0198401311684142,0.0204289198639217,0.0107341918728024
0.0194506242817673,0.0200278537164144,0.0105234552793014
0.0194623179400062,0.0200398944032954,0.0105297819497334
0.0196118983475735,0.0201939138567691,0.0106107100838072
0.0193976912410358,0.0199733498001812,0.0104948166876106
0.0199094827069892,0.0205003295240676,0.0107717134353072
0.0200012880458644,0.0205948593381621,0.0108213832743858
0.0197165141385913,0.020301634294354,0.010667310817148
0.0198647452748105,0.0204542644346215,0.0107475089491157
0.0194844849603148,0.020062719266582,0.0105417750684896
0.019459460772836,0.0200369524449655,0.0105282361242367
0.0197947709267645,0.0203822134821038,0.0107096504253124
0.019982556368045,0.0205755717668331,0.0108112487938168
0.0200252199017731,0.0206195014114632,0.0108343312297705
0.0194034629958563,0.0199792928413689,0.0104979394050544
0.0192048932497135,0.0197748302096999,0.0103905063575036
0.0199723111865022,0.0205650225425889,0.0108057057989888
0.0192705399543667,0.019842425088852,0.0104260234777072
0.0195948287163603,0.0201763376560273,0.0106014748274934
0.0202448764419691,0.0208456766226631,0.0109531729566001
0.0195464175950352,0.0201264898546353,0.0105752827493932
0.0202491093813421,0.0208500351815106,0.0109554631220748
0.0197420771422451,0.0203279559224064,0.0106811412794437
0.0198885097376637,0.0204787341472013,0.0107603663391125
0.0197607187972359,0.0203471507993305,0.0106912270545728
0.0200482624766245,0.0206432278128212,0.0108467980535833
0.0194807556758994,0.0200588793094857,0.0105397573976323
0.0198746806214997,0.0204644946291505,0.0107528843126544
0.0201806735949692,0.0207795684500274,0.0109184370129399
0.0195216848217424,0.0201010230954026,0.0105619014702162
0.0195839486473648,0.0201651347029955,0.0105955883367643
0.0195262036303244,0.0201056760071006,0.0105643463007441
0.019418271950288,0.019994541276008,0.0105059515576433
0.0198660989585596,0.020455658291174,0.0107482413384822
