"V1","V2","V3"
1.35609691479462e-130,2.37448444719663e-127,1.30121421955837e-210
1.71261106063112e-129,3.27627763088446e-128,4.27595586801612e-214
2.04362174903851e-119,9.1679273835293e-124,4.33064731981883e-215
1.09111620955762e-121,3.46756566450725e-121,2.51542939028751e-219
4.56593141770929e-109,6.96756993463441e-110,2.03538205016877e-223
2.94582205166264e-99,2.37593652316814e-108,1.65912282962154e-222
1.35727982641803e-89,1.76884704249377e-86,7.67140812583623e-218
6.59796822288098e-76,3.04223458527125e-69,6.19827470610067e-220
3.42700802283983e-48,2.58903763623209e-51,1.16052570686018e-233
1.98503139616906e-40,6.06696441257506e-45,4.19929710258405e-234
6.46155961400954e-27,3.10658072985729e-23,3.6206876046786e-221
1.18704439586632e-18,9.76914126349701e-20,1.14368659553525e-221
8.65515511429314e-09,1.84535257728378e-10,2.3616579197514e-231
0.00212348934450217,0.00181500391594284,1.08370671486295e-223
