"V1","V2","V3"
8.59962219880391e-11,2.92888188955359e-11,2.293575458147e-11
1.02874239915307e-10,2.81620803769186e-11,1.06780514567951e-11
1.34791490711676e-11,1.76958440640992e-10,1.26335210448711e-12
2.57683472023299e-10,7.0201158702955e-11,3.47058980841326e-13
6.26481204959406e-12,7.27253608956379e-12,2.09035284244536e-12
2.59230416441739e-10,1.70557187177412e-10,3.29258810900805e-13
4.65623018163718e-10,8.58874462729904e-10,3.76773952170323e-12
3.30397396694303e-10,5.23320170562333e-10,1.61860813237899e-11
9.58068725704287e-10,5.35261838861093e-12,1.51805502226704e-13
1.40662668316508e-09,2.11287087867045e-09,5.36408180922872e-13
4.62740191753048e-08,4.64587950092286e-08,1.76064064716277e-11
1.18151080372766e-07,2.0314559464496e-07,2.94785464076518e-13
3.72780693976775e-06,7.17961497410251e-06,1.142311875661e-11
0.00611677670984733,0.00457920915377356,5.02735337462993e-13
