"V1","V2","V3"
2.37233673371928e-71,4.59580736257301e-71,7.26598994765899e-128
4.50665484081846e-75,1.35524644295708e-74,4.43854938596042e-132
1.34362954721126e-70,1.12576736173805e-69,2.29258034925408e-136
9.78159332138254e-67,7.32063782845578e-64,2.37535882829953e-131
6.62888407924062e-66,1.3252387182634e-66,2.93082360165323e-131
2.01511558851738e-63,6.15217277454982e-67,1.21066134161747e-126
1.92227934813093e-51,1.56906177395131e-60,2.68613452694158e-131
2.15382354022552e-51,1.80997183588062e-51,1.65064514375449e-137
1.18116131875942e-36,1.36354466391748e-36,7.47035748359919e-122
5.07763326142181e-31,6.90089383741707e-34,1.034517210122e-133
3.35797201224011e-23,9.29802599352325e-21,2.25949111171751e-122
4.67187308751705e-17,4.49178432490577e-16,1.08618992148045e-128
6.08729455910944e-10,8.72129704477974e-11,7.91483586158119e-129
0.00152537333344918,0.00223036458830001,1.05170186202205e-132
