"V1","V2","V3"
1.61729520951624e-114,5.44158047535909e-113,2.17162234055995e-183
3.6871574717477e-115,9.62154357973975e-117,9.55079747688363e-183
8.08489396352458e-114,3.19964605467184e-106,2.67726945247208e-176
1.0645789040918e-110,2.74521915949833e-107,2.19079630369705e-189
1.13713189678047e-104,1.76586992875041e-101,5.00856439125329e-193
5.16748484402083e-85,1.59084500111703e-90,2.20561178870941e-201
8.38205809938791e-83,8.2983071741825e-92,6.36751830355031e-207
3.9156915815073e-57,5.66561895455243e-70,5.26670014539333e-204
1.90213984729714e-49,1.65877387487122e-45,1.20810133984648e-187
4.69417455115434e-40,4.10259772388323e-40,7.3582874348656e-214
3.57757741807754e-27,1.82460117441966e-26,2.49646929369426e-203
1.93767439745361e-20,1.81921033581381e-19,1.95035974683439e-216
2.30179191655709e-10,1.09461927811313e-11,1.17963698614795e-231
0.00176465419185029,0.00198683381204702,1.83265628808061e-216
