"V1","V2","V3"
1.13250949823586e-123,7.00494953607609e-134,2.11394618990806e-203
1.86568194493406e-121,2.58138572012803e-125,8.96404939739323e-212
3.15263768573756e-125,1.64732602619539e-122,2.75136781605976e-213
5.23501977797644e-125,1.09736427147457e-110,9.77817074657042e-222
4.6437620487428e-107,1.28024783440631e-114,2.48659626369485e-214
5.22159076327504e-98,1.05035861727272e-103,1.80605145714142e-212
2.81105292742066e-94,9.33968312666237e-95,2.93665054537485e-210
2.75948670335564e-68,2.11878082823881e-70,1.96408899978082e-214
6.91238740787214e-53,6.45902805185529e-47,4.68561455322816e-225
2.37502059635603e-38,1.05607718167908e-36,8.2740422568437e-216
1.4029362077129e-28,1.07041105285271e-25,9.61143878186613e-223
6.35755469734425e-22,1.63929193165126e-20,2.58981139930656e-220
7.93691744021508e-12,1.94020296168144e-10,1.55783459101165e-215
0.00190198280626493,0.00271254966135948,1.26058648992334e-211
