"V1","V2","V3"
3.60447569591928e-132,5.78248683454314e-115,4.90071371162197e-205
3.50050831369634e-124,6.04411617476484e-117,3.24544050707891e-204
3.3735868474048e-126,1.15596393694398e-116,1.50459779371352e-205
2.77815586031087e-103,1.16327215395706e-109,4.30622709253094e-219
2.42579187227115e-123,1.20392318803942e-98,2.88840378019215e-207
9.04092657962833e-102,1.78084750431953e-97,2.51950123328901e-204
1.43578999496552e-80,7.28620898588835e-74,1.68970926036563e-190
2.51152462166179e-78,1.75045032626341e-69,7.55164639462218e-196
3.06787570910576e-52,4.14007427453279e-47,1.38360681716795e-203
3.90561736677103e-39,1.46443921347386e-35,8.71345023948578e-196
4.61381187309696e-25,1.96356724664326e-27,7.04403391564164e-193
1.73423235788502e-20,2.6352078397432e-17,2.6461922368359e-194
1.95386162636952e-09,3.30841467826057e-10,4.00976011122518e-205
0.00264947678717133,0.00198938274460344,2.7054752979623e-205
