"V1","V2","V3"
1.00199999999998,1.129,1.13000000000001
1.00800000000002,1.167,1.15900000000001
1.04200000000001,1.20100000000002,1.15599999999997
1.09299999999999,1.20800000000001,1.11999999999999
1.15900000000001,1.353,1.20700000000001
1.33500000000002,1.45700000000003,1.13300000000002
1.49700000000001,1.62400000000002,1.13199999999998
1.93699999999996,2.10100000000006,1.14800000000001
2.64499999999998,2.78600000000003,1.15599999999997
3.59999999999994,3.70400000000006,1.198
4.80199999999999,5.01699999999991,1.16099999999998
6.84500000000005,7.08100000000008,1.15700000000001
12.6029999999997,12.5319999999998,1.19200000000001
49.7929999999997,50.0389999999993,1.17100000000003
