"V1","V2","V3"
0.0327384208972824,0.0338096742674206,0.023447050319685
0.0303066800790712,0.034743402792853,0.0237624638483678
0.0331369314345238,0.034432861989223,0.0242325429544361
0.0326483430556915,0.0349033306650979,0.0244014872025923
0.0341879923094133,0.0370621002487643,0.0235301756131377
0.037745643198183,0.0376305001261196,0.0234930650144052
0.0399206337977065,0.0408337988769366,0.0231671023769255
0.044039645009404,0.0445631330352769,0.0242035165345042
0.05324843657322,0.0532910272873331,0.0235986954371231
0.0608417631666827,0.0640684576911867,0.0231952469395296
0.0715940267118204,0.0718864551591929,0.0234227290362756
0.0876616255783003,0.0874522040400889,0.0250133166337277
0.107854450492068,0.108132224740552,0.0243384755979038
0.226269656204402,0.224574866710347,0.0242786733998102
