"V1","V2","V3"
1.08025336991282e-125,1.38103985280942e-119,2.22684307474405e-210
3.50685675195361e-133,5.99824506648424e-125,7.43615820467358e-203
2.76435031484114e-122,4.95511232651959e-117,4.12534501804151e-211
8.21113932253458e-117,3.38940567226067e-120,5.98226067722308e-210
1.32323417289942e-118,4.02064801980218e-110,6.81904667306405e-208
1.66241338003082e-108,1.49157583329391e-107,1.01666306053847e-204
2.42563918393052e-86,7.0111945269158e-89,8.10214373061606e-212
7.61430296927549e-65,1.93857849334516e-66,1.81162249410004e-206
2.04149452104727e-55,1.78577797477809e-52,1.49551337063364e-223
5.94750833331087e-41,1.04978340118086e-42,1.40170118826927e-209
7.98394316284454e-28,3.19062363788657e-30,3.85624868275466e-228
1.64194369544727e-19,5.30175740717532e-18,2.91329750151046e-214
1.90510673100477e-11,1.52359991006553e-11,7.22495443469368e-216
0.00252253743999058,0.00262306227757484,5.85641355445364e-217
