"V1","V2","V3"
7.86325009052641e-132,5.10930346222608e-124,1.59606972414073e-212
1.06291550514841e-119,2.77593423410094e-128,1.23680798548322e-192
3.35963175095988e-119,6.61422032244329e-122,1.78433059954529e-211
1.41249947237558e-117,2.74824146513739e-115,2.24537516050885e-212
6.48163143695814e-116,2.3743144874645e-110,4.13681022925661e-219
8.90587929138451e-108,7.85836770570373e-99,8.5925538406979e-212
5.95344522757728e-97,1.03797166770617e-83,4.84203995508623e-211
2.94389472749342e-68,1.29532412649921e-67,1.34399077440756e-208
2.33944717712786e-54,2.04382063634244e-47,2.80893923527953e-204
5.67994733515519e-42,2.22474064646358e-39,2.78743236748878e-208
2.34024975428037e-31,4.69183717978233e-28,2.46294773015e-213
1.74337779170497e-20,1.00931065416645e-19,3.35227765383957e-199
1.2179436696096e-10,2.74793548129543e-11,3.34582280387612e-214
0.0019100212603478,0.00143366089223894,5.52909789494386e-221
